"predictions","Actual","predictions_type","AUC","Fold","Model"
"0",1,"testing",0.604166666666667,3,"5SVM"
"0",0,"testing",0.604166666666667,3,"5SVM"
"0",0,"testing",0.604166666666667,3,"5SVM"
"0",0,"testing",0.604166666666667,3,"5SVM"
"0",0,"testing",0.604166666666667,3,"5SVM"
"1",0,"testing",0.604166666666667,3,"5SVM"
"0",1,"testing",0.604166666666667,3,"5SVM"
"0",0,"testing",0.604166666666667,3,"5SVM"
"0",0,"testing",0.604166666666667,3,"5SVM"
"0",1,"testing",0.604166666666667,3,"5SVM"
"0",0,"testing",0.604166666666667,3,"5SVM"
"0",0,"training",0.758064516129032,3,"6Decision Tree"
"0",0,"training",0.758064516129032,3,"6Decision Tree"
"0",1,"training",0.758064516129032,3,"6Decision Tree"
"0",0,"training",0.758064516129032,3,"6Decision Tree"
"1",1,"training",0.758064516129032,3,"6Decision Tree"
"0",0,"training",0.758064516129032,3,"6Decision Tree"
"0",1,"training",0.758064516129032,3,"6Decision Tree"
"0",1,"training",0.758064516129032,3,"6Decision Tree"
"0",1,"training",0.758064516129032,3,"6Decision Tree"
"0",0,"training",0.758064516129032,3,"6Decision Tree"
"1",1,"training",0.758064516129032,3,"6Decision Tree"
"1",1,"training",0.758064516129032,3,"6Decision Tree"
"0",0,"training",0.758064516129032,3,"6Decision Tree"
"0",0,"training",0.758064516129032,3,"6Decision Tree"
"1",1,"training",0.758064516129032,3,"6Decision Tree"
"0",0,"training",0.758064516129032,3,"6Decision Tree"
"1",1,"training",0.758064516129032,3,"6Decision Tree"
"0",0,"training",0.758064516129032,3,"6Decision Tree"
"0",1,"training",0.758064516129032,3,"6Decision Tree"
"0",0,"training",0.758064516129032,3,"6Decision Tree"
"0",0,"training",0.758064516129032,3,"6Decision Tree"
"1",1,"training",0.758064516129032,3,"6Decision Tree"
"1",1,"training",0.758064516129032,3,"6Decision Tree"
"0",0,"training",0.758064516129032,3,"6Decision Tree"
"0",1,"training",0.758064516129032,3,"6Decision Tree"
"0",1,"training",0.758064516129032,3,"6Decision Tree"
"0",0,"training",0.758064516129032,3,"6Decision Tree"
"1",1,"training",0.758064516129032,3,"6Decision Tree"
"0",0,"training",0.758064516129032,3,"6Decision Tree"
"0",0,"training",0.758064516129032,3,"6Decision Tree"
"1",1,"training",0.758064516129032,3,"6Decision Tree"
"0",1,"training",0.758064516129032,3,"6Decision Tree"
"1",1,"training",0.758064516129032,3,"6Decision Tree"
"0",0,"training",0.758064516129032,3,"6Decision Tree"
"0",0,"training",0.758064516129032,3,"6Decision Tree"
"0",1,"training",0.758064516129032,3,"6Decision Tree"
"0",1,"training",0.758064516129032,3,"6Decision Tree"
"0",0,"training",0.758064516129032,3,"6Decision Tree"
"0",0,"training",0.758064516129032,3,"6Decision Tree"
"1",1,"training",0.758064516129032,3,"6Decision Tree"
"0",0,"training",0.758064516129032,3,"6Decision Tree"
"0",0,"training",0.758064516129032,3,"6Decision Tree"
"1",1,"training",0.758064516129032,3,"6Decision Tree"
"1",1,"training",0.758064516129032,3,"6Decision Tree"
"0",0,"training",0.758064516129032,3,"6Decision Tree"
"0",0,"training",0.758064516129032,3,"6Decision Tree"
"0",1,"training",0.758064516129032,3,"6Decision Tree"
"1",0,"training",0.758064516129032,3,"6Decision Tree"
"0",0,"training",0.758064516129032,3,"6Decision Tree"
"0",0,"training",0.758064516129032,3,"6Decision Tree"
"1",1,"training",0.758064516129032,3,"6Decision Tree"
"0",0,"training",0.758064516129032,3,"6Decision Tree"
"1",1,"training",0.758064516129032,3,"6Decision Tree"
"0",0,"training",0.758064516129032,3,"6Decision Tree"
"1",1,"training",0.758064516129032,3,"6Decision Tree"
"1",1,"training",0.758064516129032,3,"6Decision Tree"
"0",0,"training",0.758064516129032,3,"6Decision Tree"
"1",1,"training",0.758064516129032,3,"6Decision Tree"
"1",0,"training",0.758064516129032,3,"6Decision Tree"
"0",1,"training",0.758064516129032,3,"6Decision Tree"
"0",0,"training",0.758064516129032,3,"6Decision Tree"
"0",1,"training",0.758064516129032,3,"6Decision Tree"
"1",1,"testing",0.625,3,"6Decision Tree"
"0",1,"testing",0.625,3,"6Decision Tree"
"0",0,"testing",0.625,3,"6Decision Tree"
"1",0,"testing",0.625,3,"6Decision Tree"
"0",0,"testing",0.625,3,"6Decision Tree"
"0",0,"testing",0.625,3,"6Decision Tree"
"0",0,"testing",0.625,3,"6Decision Tree"
"1",0,"testing",0.625,3,"6Decision Tree"
"1",0,"testing",0.625,3,"6Decision Tree"
"0",0,"testing",0.625,3,"6Decision Tree"
"1",1,"testing",0.625,3,"6Decision Tree"
"1",1,"testing",0.625,3,"6Decision Tree"
"0",0,"testing",0.625,3,"6Decision Tree"
"0",0,"testing",0.625,3,"6Decision Tree"
"0",0,"testing",0.625,3,"6Decision Tree"
"0",0,"testing",0.625,3,"6Decision Tree"
"0",0,"testing",0.625,3,"6Decision Tree"
"0",1,"testing",0.625,3,"6Decision Tree"
"1",0,"testing",0.625,3,"6Decision Tree"
"0",0,"testing",0.625,3,"6Decision Tree"
"0",1,"testing",0.625,3,"6Decision Tree"
"0",0,"testing",0.625,3,"6Decision Tree"
"0",0,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"0",0,"training",1,3,"7Random Forest"
"1",1,"training",1,3,"7Random Forest"
"1",1,"testing",0.625,3,"7Random Forest"
"0",1,"testing",0.625,3,"7Random Forest"
"0",0,"testing",0.625,3,"7Random Forest"
"1",0,"testing",0.625,3,"7Random Forest"
"0",0,"testing",0.625,3,"7Random Forest"
"0",0,"testing",0.625,3,"7Random Forest"
"1",0,"testing",0.625,3,"7Random Forest"
"1",0,"testing",0.625,3,"7Random Forest"
"0",0,"testing",0.625,3,"7Random Forest"
"0",0,"testing",0.625,3,"7Random Forest"
"1",1,"testing",0.625,3,"7Random Forest"
"1",1,"testing",0.625,3,"7Random Forest"
"0",0,"testing",0.625,3,"7Random Forest"
"0",0,"testing",0.625,3,"7Random Forest"
"0",0,"testing",0.625,3,"7Random Forest"
"0",0,"testing",0.625,3,"7Random Forest"
"0",0,"testing",0.625,3,"7Random Forest"
"0",1,"testing",0.625,3,"7Random Forest"
"1",0,"testing",0.625,3,"7Random Forest"
"0",0,"testing",0.625,3,"7Random Forest"
"0",1,"testing",0.625,3,"7Random Forest"
"0",0,"testing",0.625,3,"7Random Forest"
"0",0,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"0",0,"training",1,3,"8XGBoost"
"1",1,"training",1,3,"8XGBoost"
"1",1,"testing",0.625,3,"8XGBoost"
"0",1,"testing",0.625,3,"8XGBoost"
"0",0,"testing",0.625,3,"8XGBoost"
"0",0,"testing",0.625,3,"8XGBoost"
"0",0,"testing",0.625,3,"8XGBoost"
"0",0,"testing",0.625,3,"8XGBoost"
"1",0,"testing",0.625,3,"8XGBoost"
"1",0,"testing",0.625,3,"8XGBoost"
"1",0,"testing",0.625,3,"8XGBoost"
"0",0,"testing",0.625,3,"8XGBoost"
"1",1,"testing",0.625,3,"8XGBoost"
"1",1,"testing",0.625,3,"8XGBoost"
"0",0,"testing",0.625,3,"8XGBoost"
"0",0,"testing",0.625,3,"8XGBoost"
"0",0,"testing",0.625,3,"8XGBoost"
"0",0,"testing",0.625,3,"8XGBoost"
"0",0,"testing",0.625,3,"8XGBoost"
"0",1,"testing",0.625,3,"8XGBoost"
"1",0,"testing",0.625,3,"8XGBoost"
"0",0,"testing",0.625,3,"8XGBoost"
"0",1,"testing",0.625,3,"8XGBoost"
"0",0,"testing",0.625,3,"8XGBoost"
"0",0,"training",0.967741935483871,3,"9LightGBM"
"0",0,"training",0.967741935483871,3,"9LightGBM"
"1",1,"training",0.967741935483871,3,"9LightGBM"
"0",0,"training",0.967741935483871,3,"9LightGBM"
"1",1,"training",0.967741935483871,3,"9LightGBM"
"0",0,"training",0.967741935483871,3,"9LightGBM"
"1",1,"training",0.967741935483871,3,"9LightGBM"
"1",1,"training",0.967741935483871,3,"9LightGBM"
"1",1,"training",0.967741935483871,3,"9LightGBM"
"0",0,"training",0.967741935483871,3,"9LightGBM"
"1",1,"training",0.967741935483871,3,"9LightGBM"
"1",1,"training",0.967741935483871,3,"9LightGBM"
"0",0,"training",0.967741935483871,3,"9LightGBM"
"0",0,"training",0.967741935483871,3,"9LightGBM"
"1",1,"training",0.967741935483871,3,"9LightGBM"
"0",0,"training",0.967741935483871,3,"9LightGBM"
"1",1,"training",0.967741935483871,3,"9LightGBM"
"0",0,"training",0.967741935483871,3,"9LightGBM"
"1",1,"training",0.967741935483871,3,"9LightGBM"
"0",0,"training",0.967741935483871,3,"9LightGBM"
"0",0,"training",0.967741935483871,3,"9LightGBM"
"1",1,"training",0.967741935483871,3,"9LightGBM"
"1",1,"training",0.967741935483871,3,"9LightGBM"
"0",0,"training",0.967741935483871,3,"9LightGBM"
"1",1,"training",0.967741935483871,3,"9LightGBM"
"1",1,"training",0.967741935483871,3,"9LightGBM"
"0",0,"training",0.967741935483871,3,"9LightGBM"
"1",1,"training",0.967741935483871,3,"9LightGBM"
"0",0,"training",0.967741935483871,3,"9LightGBM"
"0",0,"training",0.967741935483871,3,"9LightGBM"
"1",1,"training",0.967741935483871,3,"9LightGBM"
"1",1,"training",0.967741935483871,3,"9LightGBM"
"1",1,"training",0.967741935483871,3,"9LightGBM"
"0",0,"training",0.967741935483871,3,"9LightGBM"
"0",0,"training",0.967741935483871,3,"9LightGBM"
"1",1,"training",0.967741935483871,3,"9LightGBM"
"1",1,"training",0.967741935483871,3,"9LightGBM"
"0",0,"training",0.967741935483871,3,"9LightGBM"
"0",0,"training",0.967741935483871,3,"9LightGBM"
"1",1,"training",0.967741935483871,3,"9LightGBM"
"0",0,"training",0.967741935483871,3,"9LightGBM"
"0",0,"training",0.967741935483871,3,"9LightGBM"
"1",1,"training",0.967741935483871,3,"9LightGBM"
"1",1,"training",0.967741935483871,3,"9LightGBM"
"0",0,"training",0.967741935483871,3,"9LightGBM"
"0",0,"training",0.967741935483871,3,"9LightGBM"
"1",1,"training",0.967741935483871,3,"9LightGBM"
"1",0,"training",0.967741935483871,3,"9LightGBM"
"0",0,"training",0.967741935483871,3,"9LightGBM"
"0",0,"training",0.967741935483871,3,"9LightGBM"
"1",1,"training",0.967741935483871,3,"9LightGBM"
"0",0,"training",0.967741935483871,3,"9LightGBM"
"1",1,"training",0.967741935483871,3,"9LightGBM"
"0",0,"training",0.967741935483871,3,"9LightGBM"
"1",1,"training",0.967741935483871,3,"9LightGBM"
"1",1,"training",0.967741935483871,3,"9LightGBM"
"0",0,"training",0.967741935483871,3,"9LightGBM"
"1",1,"training",0.967741935483871,3,"9LightGBM"
"1",0,"training",0.967741935483871,3,"9LightGBM"
"1",1,"training",0.967741935483871,3,"9LightGBM"
"0",0,"training",0.967741935483871,3,"9LightGBM"
"1",1,"training",0.967741935483871,3,"9LightGBM"
"1",1,"testing",0.645833333333333,3,"9LightGBM"
"0",1,"testing",0.645833333333333,3,"9LightGBM"
"1",0,"testing",0.645833333333333,3,"9LightGBM"
"1",0,"testing",0.645833333333333,3,"9LightGBM"
"0",0,"testing",0.645833333333333,3,"9LightGBM"
"0",0,"testing",0.645833333333333,3,"9LightGBM"
"1",0,"testing",0.645833333333333,3,"9LightGBM"
"1",0,"testing",0.645833333333333,3,"9LightGBM"
"1",0,"testing",0.645833333333333,3,"9LightGBM"
"0",0,"testing",0.645833333333333,3,"9LightGBM"
"1",1,"testing",0.645833333333333,3,"9LightGBM"
"1",1,"testing",0.645833333333333,3,"9LightGBM"
"0",0,"testing",0.645833333333333,3,"9LightGBM"
"0",0,"testing",0.645833333333333,3,"9LightGBM"
"0",0,"testing",0.645833333333333,3,"9LightGBM"
"0",0,"testing",0.645833333333333,3,"9LightGBM"
"0",0,"testing",0.645833333333333,3,"9LightGBM"
"1",1,"testing",0.645833333333333,3,"9LightGBM"
"1",0,"testing",0.645833333333333,3,"9LightGBM"
"0",0,"testing",0.645833333333333,3,"9LightGBM"
"0",1,"testing",0.645833333333333,3,"9LightGBM"
"0",0,"testing",0.645833333333333,3,"9LightGBM"
